"","Institution","Program","Program_url","Code","Name","Description"
"1","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","FRA111","Français I (45 heures)",NA
"2","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","SOC152","Valorisation du rôle social (45 heures)",NA
"3","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","REL251","Relations humaines (45 heures)",NA
"4","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","DEV152","Développement de l'enfant 0 à 12 ans (60 heures)",NA
"5","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","REL151","Relation d'aide (45 heures)",NA
"6","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","PSY151","Psychologie (60 heures)",NA
"7","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","DEV151","Développement de l'adolescent et de l'adulte (45 heures)",NA
"8","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","REL252","Relation d'aide avancée (45 heures)",NA
"9","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","SAN142","Hygiène et nutrition ( 45 heures)",NA
"10","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","ECCE1020","Relation de soutien indirecte auprès de l'enfant (45 heures)",NA
"11","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","SAN151","Santé mentale (45 heures + 15 heures certifications spécialisées)",NA
"12","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","EDU 151","Introduction aux modes d'apprentissage (45 heures)",NA
"13","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","EDU251","Activités éducatives (60 heures)",NA
"14","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","STG151","Stage de sensibilisation auprès des enfants et des adolescents (160 heures)",NA
"15","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","STG152","Stage de sensibilisation auprès des adultes (80 heures)",NA
"16","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","DEV251","Développement des compétences personnelles (60 heures)",NA
"17","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","ETH251","Éthiques professionnelles (45 heures)",NA
"18","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","MEN151","Mentorat I (45 heures)",NA
"19","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","CUL251","Introduction à la diversité culturelle (30 heures)",NA
"20","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","SOC253","Difficultés d'apprentissage (45 heures)",NA
"21","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","SAE242","Inclusion des enfants à besoins particuliers (45 heures)",NA
"22","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","SEM251","Préparation au stage et à l'emploi (30 heures)",NA
"23","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","SOC251","Troubles de dépendance (45 heures)",NA
"24","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","MEN252","Mentorat II (30 heures)",NA
"25","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","SOC151","Dynamique familiale (45 heures)",NA
"26","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","ITV252","Prévention du suicide (45 heures + certification spécialisée)",NA
"27","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","SOC252","Mésadaptation socioaffective (45 heures)",NA
"28","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","STG252","Stage d'intervention (240 heures)",NA
"29","Collège de l'Île","Services à la personne - septembre 2020","https://www.collegedelile.ca/fr/nos-formations/formation-collegiale/services-a-la-personne","MEN253","Mentorat III (8 heures)",NA
