institution_name,prov_terr,record_id,member,url,Program,Credential,Campus,Duration,Description,WIL
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=1c10b5a1-03b8-4d07-ae56-126b8effacb9,Administration des affaires - administration,,Bathurst,80 semaines,"Ce programme prépare l’étudiant à occuper un poste relié à la gestion dans une entreprise ou une organisation, peu importe son secteur d’activités. Le programme favorise le développement des compétences qui lui seront nécessaires afin de contribuer pleinement au développement et à l’efficacité de l’entreprise ou de l’organisation. La première année du programme est consacrée à l’apprentissage des notions de base dans le domaine des affaires alors que la deuxième année s’intéresse au développement des compétences en gestion. ", y compris un stage d’observation de 3 h par semaines sur 20 semaines. 
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=6ef6c32b-0ae8-4d2e-a69b-744671e90396,Administration des affaires - assurances de dommages,,Dieppe,80 semaines ,"Ce programme prépare l'étudiant à faire carrière dans le domaine de l’assurance. Il lui permet de développer des compétences fondamentales pour occuper des postes dans l’industrie des assurances IARD (incendies, accidents et risques divers). Il apprendra, entre autres, les formes d'assurance générale, la souscription, l'enquête sur les réclamations, l'analyse des risques et les contrats. En plus des cours spécialisés, le programme offre une formation de base dans le domaine des affaires. ",
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=42b6d4e5-9d59-4bb3-aaa8-02e8fb2966ca,Administration des affaires - comptabilité,,Bathurst_Dieppe,80 semaines,"Ce programme prépare l’étudiant à occuper un poste dans les services de comptabilité d’entreprise. Il met l’accent sur les connaissances de niveau intermédiaire en comptabilité manuelle et informatisée, en comptabilité analytique, en préparation et analyse des états financiers, en vérification et en gestion. De plus, il approfondit les connaissances dans le domaine des applications informatisées et dans celui du travail d'équipe. L’étudiant bénéficie également de projets simulés pour mettre en pratique les connaissances acquises. ", incluant un stage d'observation de deux semaines ou de 60 heures réparties sur quelques semaines. 
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=3a380608-3d69-4cf5-a7eb-0bbd7042cbda,Administration des affaires - gestion communautaire et culturelle,,Peninsule_acadienne,80 semaines,"occuper un poste en gestion, en coordination ou en animation d'activités communautaires, culturelles et récréatives. Ce programme offre une formation lui permettant de travailler, entre autres, comme animateur communautaire, gestionnaire d’organismes communautaires, gestionnaire de sociétés culturelles, de festivals, d’organisations du patrimoine et de musées, agent de liaison communautaire, coordonnateur de centres communautaires ou coordonnateur en loisirs dans les municipalités. ", incluant un stage 
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=c47520dd-fb78-432e-962d-d7885507b0cd,Administration des affaires – logistique et transport,,Dieppe,80 semaines de formation,"Ce programme prépare l’étudiant à gérer le mouvement de personnes et de marchandises dans le contexte de la chaîne d'approvisionnement tant à l'échelle locale, régionale, nationale et internationale. Il pourra analyser les coûts, établir le meilleur itinéraire possible, gérer les achats ainsi que les stocks et faire de la répartition. En plus de mettre l'accent sur les connaissances et habiletés reliées à la gestion du transport et à la logistique, le programme développe également les compétences de base en gestion des affaires, en marketing, en comptabilité et pour l'utilisation de divers logiciels.Une bonne gestion de la logistique et du transport permet au consommateur de se procurer, par exemple, des fruits et des légumes frais provenant de tous les coins du monde. ", y compris un stage 
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=d342332e-eddd-47e6-a3fd-69e0fb769ae6,Administration des affaires - marketing,,Dieppe,80 semaines de formation,"Ce programme prépare l’étudiant à faire carrière dans le domaine des affaires; il lui donne l’occasion d’apprendre les différentes étapes de la commercialisation d’un produit ou d’un service. De plus, les autres cours en affaires mettent l’accent sur l’acquisition des connaissances, des habiletés et des attitudes nécessaires dans le monde du travail. Ces cours sont axés, entre autres domaines, sur la gestion, la comptabilité, la vente, l’économie, la communication et l’application de logiciels. ", y compris un stage 
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=66fdbd3e-c210-4545-8c65-be4d7a26819a,Administration des affaires - planification financière,,Dieppe,80 semaines de formation,"Ce programme prépare l'étudiant à faire carrière dans le domaine des services financiers. Durant sa formation, l'étudiant acquerra les connaissances et les habiletés lui permettant d’offrir des services de consultation dans le domaine de la planification financière, soit pour des entreprises existantes ou comme travailleur autonome. En plus des cours spécialisés dans la planification financière, le programme contient des cours de base liés au domaine des affaires. ",Produits et stratégies d'assurance et de placement  AND Démarchage et pratique professionnelle 
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=d4f0751f-652d-49ed-bcf7-bbd50c598d74,Administration des affaires - ressources humaines,,Dieppe,2 ans ,"Le programme Administration des affaires – ressources humaines vise à préparer l'étudiant à occuper un poste de coordonnateur des ressources humaines pour une entreprise ou une organisation, peu importe son secteur d’activités. Le programme favorise le développement des compétences nécessaires pour être en mesure de contribuer au développement et à l’efficacité de la gestion des ressources humaines et de l’organisation, dans un contexte de diversification et de rareté de la main-d’œuvre. La première année du programme est consacrée à l’apprentissage des notions de base dans le domaine des affaires (comptabilité, marketing, gestion et finances) ainsi qu’au développement de certaines compétences essentielles à l’emploi (mathématiques financières, statistiques, applications informatiques, communication orale et écrite). Lors de la deuxième année, l’accent est mis sur le développement des compétences en gestion des ressources humaines, nécessaires pour effectuer les tâches confiées à un coordonnateur. ",
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=2f19a289-5196-410b-a4c8-cc84ce2224c4,Contrôle qualité - transformation alimentaire,,Peninsule_acadienne,36 semaines incluant un stage ,"Le programme vise à préparer l'étudiant à assurer le contrôle de la qualité des produits dans une usine de transformation de produits alimentaires. Le programme développe les compétences nécessaires à l’application des lois, règlements et normes de l’industrie de la transformation alimentaire ainsi que le respect des exigences des certifications et de la clientèle provinciale, nationale ou internationale. Le programme offre une formation de base en microbiologie et en sciences des aliments afin que l’étudiant puisse comprendre les particularités des produits alimentaires transformés dans les usines du Nouveau-Brunswick ainsi que les différents processus d’altération et de contamination de ces aliments. Le programme permet également de développer les compétences nécessaires pour assurer la supervision des activités du personnel. Afin de faciliter l’apprentissage de l’étudiant et son intégration sur le marché du travail, le programme est offert selon l’approche par compétences et inclut un stage en milieu de travail. ",
Collège communautaire du Nouveau-Brunswick (CCNB),New Brunswick,587f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://ccnb.ca/programme-detudes/nos-programmes.aspx?SectorId=&ObjectType=1&Id=f0884b63-3a01-436c-9ac9-393999ec1e91,Gestion de la petite et moyenne entreprise,,Dieppe_Edmundston_Peninsule_acadienne,40 semaines de formation,"Le programme prépare l'étudiant à occuper un poste relié à la gestion d’une entreprise dans les domaines de la transformation, des services, du commerce au détail et du secteur manufacturier. Le programme prépare également l'étudiant à démarrer sa propre entreprise ou à prendre la relève à la direction d’une PME existante.L’étudiant acquerra des connaissances et habiletés dans la gestion et le démarrage d’entreprise : financement, comptabilité, gestion des opérations, gestion du personnel, marketing, vente et service à la clientèle. De plus, en participant à la gestion de projets réels, il améliorera ses qualités entrepreneuriales : confiance en soi, sens des responsabilités, initiative, persévérance, solidarité, esprit d’équipe, créativité et leadership. ", incluant un stage 
